"proto","srcip","sport","dstip","dsport","spkts","dpkts","sbytes","dbytes","state","stime","ltime","dur","attack_cat"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932672","1421932672","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932672","1421932672","4.00E-6","generic"
"tcp","175.45.176.3","4150","149.171.126.19","445","12","8","1066","728","FIN","1421932672","1421932672","0.59067","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932672","1421932672","4.00E-6","generic"
"tcp","175.45.176.1","12653","149.171.126.19","143","38","160","1848","191414","FIN","1421932670","1421932672","1,662,873","exploits"
"tcp","175.45.176.3","47063","149.171.126.19","445","12","10","1010","798","FIN","1421932671","1421932672","0.624435","fuzzers"
"tcp","175.45.176.3","65012","149.171.126.19","445","12","8","1258","748","FIN","1421932673","1421932673","0.643561","fuzzers"
"tcp","175.45.176.1","63675","149.171.126.14","80","10","10","862","2148","FIN","1421932672","1421932673","0.516032","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932673","1421932673","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932673","1421932673","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932673","1421932673","1.1e-05","generic"
"tcp","175.45.176.0","54537","149.171.126.17","80","10","8","938","354","FIN","1421932673","1421932673","0.613486","exploits"
"tcp","175.45.176.3","27169","149.171.126.17","80","16","6","11554","268","FIN","1421932674","1421932674","0.355877","exploits"
"tcp","175.45.176.3","27481","149.171.126.19","445","12","8","2122","714","FIN","1421932673","1421932674","0.674789","fuzzers"
"tcp","175.45.176.3","41262","149.171.126.19","445","12","8","3050","744","FIN","1421932674","1421932675","0.447417","fuzzers"
"tcp","175.45.176.3","35133","149.171.126.19","445","24","10","17872","846","FIN","1421932675","1421932676","0.66552","fuzzers"
"tcp","175.45.176.3","2979","149.171.126.19","445","12","8","1010","714","FIN","1421932676","1421932676","0.53988","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932676","1421932676","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932676","1421932676","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932676","1421932676","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932676","1421932676","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932676","1421932676","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932676","1421932676","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932676","1421932676","7.00E-6","generic"
"tcp","175.45.176.1","63634","149.171.126.17","80","16","28","2080","27692","FIN","1421932676","1421932677","0.925452","exploits"
"tcp","175.45.176.3","31494","149.171.126.19","445","12","8","1258","752","FIN","1421932677","1421932677","0.653943","fuzzers"
"tcp","175.45.176.3","18798","149.171.126.19","445","12","8","1066","720","FIN","1421932676","1421932677","0.513223","fuzzers"
"tcp","175.45.176.3","12823","149.171.126.13","6458","14","6","6632","268","FIN","1421932678","1421932678","0.444483","exploits"
"tcp","175.45.176.3","10907","149.171.126.19","445","12","8","2026","718","FIN","1421932678","1421932678","0.654279","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932679","1421932679","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932679","1421932679","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932679","1421932679","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932679","1421932679","1.1e-05","generic"
"tcp","175.45.176.3","19838","149.171.126.19","445","12","8","3050","702","FIN","1421932678","1421932679","0.729192","fuzzers"
"tcp","175.45.176.3","4513","149.171.126.19","445","22","12","17786","884","FIN","1421932679","1421932680","1,288,989","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932680","1421932680","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932680","1421932680","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932680","1421932680","7.00E-6","generic"
"tcp","175.45.176.0","20618","149.171.126.10","80","10","8","1038","354","FIN","1421932679","1421932680","0.706035","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932682","1421932682","1.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932682","1421932682","1.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932682","1421932682","1.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932682","1421932682","1.00E-6","generic"
"tcp","175.45.176.3","1551","149.171.126.19","445","12","8","1106","722","FIN","1421932681","1421932682","0.686553","fuzzers"
"tcp","175.45.176.3","45078","149.171.126.19","445","12","8","1066","690","FIN","1421932682","1421932683","0.674176","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932683","1421932683","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932683","1421932683","1.00E-5","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932683","1421932683","1.00E-5","generic"
"tcp","175.45.176.1","6167","149.171.126.17","80","40","222","2134","283919","FIN","1421932681","1421932684","2,722,085","exploits"
"tcp","175.45.176.3","17720","149.171.126.19","445","12","8","1258","760","FIN","1421932684","1421932684","0.581632","fuzzers"
"tcp","175.45.176.1","33402","149.171.126.13","25","158","40","185705","2692","FIN","1421932681","1421932684","314,409","exploits"
"tcp","175.45.176.2","50222","149.171.126.15","143","112","654","5040","856639","FIN","1421932677","1421932685","801,734","exploits"
"tcp","175.45.176.3","5654","149.171.126.19","445","12","8","2026","770","FIN","1421932685","1421932685","0.741568","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932686","1421932686","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932686","1421932686","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932686","1421932686","7.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932686","1421932686","7.00E-6","generic"
"tcp","175.45.176.2","40065","149.171.126.17","21735","10","6","1724","268","FIN","1421932685","1421932686","0.467584","dos"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932687","1421932687","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932687","1421932687","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932687","1421932687","4.00E-6","generic"
"tcp","175.45.176.1","49479","149.171.126.11","21","24","22","1284","1610","FIN","1421932684","1421932687","3,254,389","exploits"
"tcp","175.45.176.1","49479","149.171.126.11","21","24","22","1284","1610","FIN","1421932684","1421932687","3,254,389","exploits"
"tcp","175.45.176.1","56022","149.171.126.11","50884","8","8","364","648","FIN","1421932686","1421932687","1,336,342","exploits"
"tcp","175.45.176.3","34841","149.171.126.19","445","12","10","3050","794","FIN","1421932686","1421932687","0.903132","fuzzers"
"tcp","175.45.176.1","56022","149.171.126.11","50884","8","8","364","648","FIN","1421932686","1421932687","1,336,342","exploits"
"tcp","175.45.176.3","1387","149.171.126.19","445","22","12","17786","920","FIN","1421932687","1421932688","1,056,346","fuzzers"
"tcp","175.45.176.3","65178","149.171.126.19","445","12","8","1066","694","FIN","1421932688","1421932689","1,046,857","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932689","1421932689","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932689","1421932689","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932689","1421932689","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932689","1421932689","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932690","1421932690","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932690","1421932690","1.1e-05","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932690","1421932690","1.1e-05","generic"
"tcp","175.45.176.3","43809","149.171.126.19","445","12","8","1066","724","FIN","1421932689","1421932690","0.706102","fuzzers"
"tcp","175.45.176.1","50990","149.171.126.19","80","10","12","814","8140","FIN","1421932690","1421932691","0.551023","dos"
"tcp","175.45.176.3","35181","149.171.126.19","445","12","8","1066","730","FIN","1421932690","1421932691","0.730775","fuzzers"
"tcp","175.45.176.0","33090","149.171.126.15","25","142","38","164101","2650","FIN","1421932688","1421932691","3,286,602","exploits"
"tcp","175.45.176.0","33090","149.171.126.15","25","142","38","164101","2650","FIN","1421932688","1421932691","3,286,602","exploits"
"tcp","175.45.176.3","53441","149.171.126.19","445","12","8","1066","732","FIN","1421932691","1421932692","0.730086","fuzzers"
"tcp","175.45.176.3","18160","149.171.126.19","445","12","10","1066","816","FIN","1421932692","1421932693","0.769468","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932693","1421932693","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932693","1421932693","1.1e-05","generic"
"tcp","175.45.176.3","4825","149.171.126.19","445","12","8","1162","708","FIN","1421932693","1421932693","0.802508","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932693","1421932693","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932693","1421932693","1.1e-05","generic"
"tcp","175.45.176.2","38501","149.171.126.10","80","16","6","12022","268","FIN","1421932693","1421932694","0.509272","exploits"
"tcp","175.45.176.0","29882","149.171.126.13","9080","10","6","940","268","FIN","1421932693","1421932694","0.587454","exploits"
"tcp","175.45.176.3","27914","149.171.126.19","445","12","8","1066","694","FIN","1421932694","1421932695","1,035,803","fuzzers"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932695","1421932695","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932695","1421932695","7.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932695","1421932695","7.00E-6","generic"
"tcp","175.45.176.3","32524","149.171.126.19","445","12","8","1066","696","FIN","1421932695","1421932696","0.845355","fuzzers"
"tcp","175.45.176.2","44433","149.171.126.15","25","22","20","3039","1652","FIN","1421932695","1421932697","1,774,803","dos"
"tcp","175.45.176.2","47225","149.171.126.18","80","10","10","828","1120","FIN","1421932696","1421932697","1,116,158","dos"
"tcp","175.45.176.3","12857","149.171.126.15","21","38","40","1930","2144","FIN","1421932685","1421932697","12,712,014","dos"
"tcp","175.45.176.3","46971","149.171.126.19","445","12","10","1066","810","FIN","1421932696","1421932697","0.732757","fuzzers"
"tcp","175.45.176.3","18841","149.171.126.19","445","12","10","1066","822","FIN","1421932697","1421932698","1,120,923","fuzzers"
"tcp","175.45.176.0","54070","149.171.126.13","110","12","8","1612","436","FIN","1421932698","1421932699","0.760984","generic"
"tcp","175.45.176.3","12239","149.171.126.19","445","12","8","1066","742","FIN","1421932698","1421932699","0.876024","fuzzers"
"tcp","175.45.176.1","56658","149.171.126.18","25","40","22","30975","1736","FIN","1421932697","1421932700","2,452,886","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932700","1421932700","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932700","1421932700","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932700","1421932700","4.00E-6","generic"
"tcp","175.45.176.3","22407","149.171.126.19","445","12","8","1066","700","FIN","1421932699","1421932700","0.641856","fuzzers"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932700","1421932700","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932701","1421932701","6.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932701","1421932701","6.00E-6","generic"
"tcp","175.45.176.0","56420","149.171.126.18","80","10","10","798","1624","FIN","1421932700","1421932701","1,124,518","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932701","1421932701","6.00E-6","generic"
"tcp","175.45.176.3","3117","149.171.126.19","445","12","10","1066","842","FIN","1421932700","1421932701","0.896105","fuzzers"
"tcp","175.45.176.3","33473","149.171.126.19","445","12","8","1066","704","FIN","1421932701","1421932702","0.774889","fuzzers"
"tcp","175.45.176.1","62778","149.171.126.18","25","42","21","31227","1649","FIN","1421932700","1421932702","173,837","exploits"
"tcp","175.45.176.0","18603","149.171.126.18","80","10","8","796","2748","FIN","1421932702","1421932703","0.794893","exploits"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932704","1421932704","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932704","1421932704","4.00E-6","generic"
"udp","175.45.176.1","1043","149.171.126.18","53","2","0","114","0","INT","1421932704","1421932704","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932704","1421932704","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932704","1421932704","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932704","1421932704","1.1e-05","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932704","1421932704","1.1e-05","generic"
"tcp","175.45.176.0","54413","149.171.126.16","25","32","24","14117","1970","FIN","1421932701","1421932704","2,795,605","exploits"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932707","1421932707","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932707","1421932707","4.00E-6","generic"
"udp","175.45.176.1","47439","149.171.126.18","53","2","0","114","0","INT","1421932707","1421932707","4.00E-6","generic"
